Text,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
"Ni mje uski call ni i.
Yehi tou btaya tha apko. ",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yar us nay aj hostels visit karanay hn uni of sargodha walon ko. Wo us chaker mn bizi hn. Thori dair ay thay bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yaar mai nay mansoor ko msg kiya hai jaisay he rply karta hai Bata Ta hoon tujhay....,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Han uske dialogues e to bht sweet th or acting b :D,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Jasy ap kho gy my vasy cro ga bhi jan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Hum sub ikhte parh rhe hn musatafa ka pas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Le hai, tu suna kesi rae eid?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Python laee ik tool lba a jehra eclipse de nal chle ga,mere ghar jane tak Visual Studio v download ho jae ga",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tere gr k bhr khra hn aja.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
to chala ja hum ismaeel ko le kar ghr ja rahe hai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fb pe ajai jb free hoga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Es msg ki smjh ni ai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nhi aj ghr ja ra hn yar wapis.....kl lazni janab ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Eri kAmi rahgaye thi Hani Munir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Maine email ki hain do unke sath description b hai wo parh k bta k kr skta hai jaldi
Pchla kam sae nae tha wo bnda kh rha tha mri assignment submit nae hui mere teacher ne kaha hai k wo chex nae hai jo main puchi

To ye dkh k bta agr sae kr skta hai is bnde ki 12 labs hain",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
o ja dafa o asy e bkwas kr ra ha ma kia to chekhna ha tn ny,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G.. Bcz kal b quiz or assignment hy ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yar library aja sab idher e hain.!!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maon abi masjid ja raha hun namaz k liye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Un sy help ly sakty hai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ok me leti aon gi..mama ko pele e keh dia tha mene,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Yr chutiOn ka e issue tha ziada. .,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Paa G
Kr den mail aaj apni presentation slides",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"ab bs our nae hota meray sy,",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wo pahly to kahty e hn pr man jayngy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hassan ko bhi bula lay agar ata hay woh tu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mai 2 ghanty mai ajao ga.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Yar! DE K Final K Topic Send Karna?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Maery liae car Mae jagah ho GI.....,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hahahahaha   naaai ab me bohat dur nikal chuka hunnn :-P ,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Kun kre is mazlum ki care :p ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"yar likhwaty sarey code hi hy ...intro hi hota gay karna khud hi hota ,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ma nahi manta. Tum ne uska kuch to kia tha.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hafiz sahib kal bike te le du kisy kolo.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Ustara lagwa li munh py tu anay sy pehle,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nh yr. sham itni late to aya tha uni sy thaka wa tha. dil nh kiya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"mai ny he bat ki chlo raheel gee aogo hn,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kal ya parsun ami ne chaly jana h k.p me akela,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tym bata dy mujy kis tym tk awon ma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"So sorry  i was stuck in work n meetings, can i meet u tomorrow ",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ma 3 bje jaun ga. yr s0nia bji ko chrna h parlour or waha sy jaen gy.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nae na mje roz dkhny adt ni,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"My lhr hostel ho
Subha classes hy mery",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mera msg dhyan nal prho te fer jwab dyo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lag gai lag gai . . .thanku :-P ;-) ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Oh yar cngrtx k he msg kar do tum...urgnt shadi ho rahe ha 22 augst ko...or apko invite kia ha....,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Wo a kr sedha apny rum m chla jata hy or sbhu mery uthny s pehly job p chla jata hy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
To krne dy un ko yr abi se sekh lein sb kxh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yar meri czn n liya hoa hai abhi tak wapis nahi kya :-( ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Me ny kab kuch kha hai,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
end pa hassan k baad roll no and section mention krna ha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sir ma anarkle hn abhe sister ke shade ha is lye mjhe min 6 bj jane ha,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pani ki bottle le ain ak :/ pani ni a raha yahan ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nai yr wo ma abi lhr punch a hu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mazak main bhi aesa na kha karey i feel it :-(,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Pagal itna tu mujhay bhi pata hay,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Han chutti ha pory lhr may .mujy wesy bhi chutti hoti ha sat ko,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
plz apna name btao mere saray contcts dlt o gye hai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Haha :p I know you don't do taby tw kaha :D ,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
OK mae internet sae dekh or btata hoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pta nae...i think assignments bht mili hain,thts why",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jani aj tak esa nai hwa flat py tu tentn na lay is ka hal nikly ga,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Naaahi naaahi naaaaahi tu tera aba bhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ku tm ko ra7ta ni ata tha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"yar overall hota but cs mein koi khass nae hota,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyzz arfa me jo verificatn form snd kia e f.b pe wo sb ne fill kiya e kia???,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yar maths ki assgnmnt submitt kb tk krwani ha ??,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Kia karon xarr ab main btao tm hi ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
bhai ma 5 mnt ma pounch raha ho,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Guyzz kl arfa se thora agey peeche ho k pakka wala decide kren ge k cake ka kia krna e???,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lol . . . me ny kabi galat b kha hai :-D ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
c0mplete answrs ni hn. mane or b pucha kch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hi dear :-) 
How r u?",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ma'ms k mutabiq dono SE or COAL k quizes hr mon ko ho skte hn is liye, kr lena pichle lecs prepare.",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Yeh me bilkul nai hunnn :-D ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
They know when we meet and the topic we discussed and also about the invitation of the party.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sshh.,itni dair baad baat kr rahi ho..kio dant khane wali baat kr rhi ho,..",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tera dost jo b.com kr rha hy wo job krta hy khi ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Usy kahye ga bt kry mjhse jb ay to,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Hahahha keh deta hoon sbko fikr na kr,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Uski to date bhi khtm hogai thi phr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Yar try ni. Lga dein bs.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ye kalma chowk par or gt road pr block thi ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mein ghousia chk pe khara hon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O v check nai kiti 2 din se,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wo main road nai ha or whn transport be nai hoti sunday ko thats why. :),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hahahaha tuj ma agr itni wafa ha to tu he sab kO kar ly caalll,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
kis jaga ho shop ka name btayo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
To aj clas to ni hogi,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kuch information leni thi us ny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Thank u...  :)
Aur Eshaal theek hai bilkul?   Koi danga fasaad tu naee kar rahee... :-D",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
uper sey ye kaaam ab k mxg kro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gud nite mujhe bht neind a rahe ha.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oo kch ni hunda main ana tey shake peeney thk hojae gaa,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Yr to cafe min chalo min atha ho.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haha gud phr hmen kb khila rhi ho kuch :-P,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Wo mere se mang raha ba . Me kahan se dun . Zeeshan ko pta chal gaya to bohat bura ho ga . Kisi se udhar bhi nae le sakta me kuch kro meharbani fahad ,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
bhai fajer ki namaz parne jana hai0k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nhi apka nmber show nhi hotaa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
koi bt ni kr ly gi un ka b mind set,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Yar jo tumhein me ne projct dia ha wo kis sir ko present krna ha pp wala .ek dost mang raha ha is lea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Yar ye kia kr rahe hn sir :/,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lb 305 ha aur sir a gaye hai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ok mein dekhta hun jaker if easy paisa shop is open,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr tm bs it me krwa lo na,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Momin dost a ra ha ahmed usko pounds ginwa kar de de ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
under akr beth jaa oyee mery sath koi janany wala ajata hy ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mere sath b aysa h ra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hmm... :-( i knw.....bt imagine to kr skta hu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Karib m koi housing society ni he?,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mene turkish dramay to kbi nhi dekhe lkn seriously usne itna detailed likha hua th k mere khud zehan mein pura naksha bn gya hua h. Or ese lg rha th k waqai me 5 mahine usay prhti rhi. I mean itna lmba likha hua th or detailed k lg raha th k me waqai haya k sth 5 mahine reh k uska safar nama sunti rhi :D,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
oee jumma jab hum pohanchay tab khatam hoogaya :'( ...perhlayna chiye tha :( ..... ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Exactly its fun. I love such stuffs :D ,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Kapry pack kar apny ama se pese pakr . Idhar 2 hafty reh phir eid par mere sath gujrat chalen aur agar idhar parhai hoi to thek nahi to semester freeze karwa lrn gy ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
wese b Mujhey pta tha tm nae jao gi:-D,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Yhn sy ban nhi rhy license,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr to apna bhi ha samjha khar na.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haha mere lia dno ok hain :-D per friend option me poke available hta ha :-D I luv that ,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
No problem. When can u meet?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
me gujarpura pr khara ho a ja jaldi ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Haan g kia report hai ab tak??,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hstl jna h ab tum lgo ny yhan sy sidha?? Gohar sy puch k btain zrà,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
so ? mera kia kasoor ? ma to kaha tha phky e tjy,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sham ko chalty han...ma n sunday ki sham wapis jana ha,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Last time bhi bht late ho gae yhy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Shah g what r u doing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mny to 2D me kiye hain mjh se ni ho ry thy 1d me ,",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geo ki hi! Nd nae yr abi cmplt nae hua me drama jo dekhne lg gae thi ab kl se strt krn gi usy dobara! ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Pata nai .. Yar confrm nai tha gaaon jana thaa to nai ja skta hun ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pagaal hay tu wallah ya bhi nai pata tujhay,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Wese to deadline 30 ki hai pr tu jtna jldi kr skta krde ta k aur kam de sku is kam k 4000 hain jo main tje dunga to total ab 6000 hai
Do topics pe do research chahye alehda alehda 8 se 9 pages ki",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Main masjid k 7 hun tum aaa rhy k nae?,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Last prctical p hi de pao ge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"nae yar tu khod online nae hota sath mein humare ghar mehman aie hue hain to time nae hota,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hamay sobia zaheer prha rahi ha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"to aisa kar clg ja aj ..
Allah ka name le kr ...teri class ke timing kiya h",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hahahahh ni mjy ni parha ab ..  me khud e parh lyta hn 10 bar :-P :-P chalo niklo . . . ,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
net py parha krn ga tjh sy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"mjy to yaha itni sardi lg ri hy, fan bnd kr k apny upar khees lia hua hy",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr kb ana hay?mama wait kri hn,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tu na b bdlta tO kOi bat nai the apni trf sy tO tuny jwb dy hi dia na..ab chahy bdl k dy ya wsy dy..,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ni ma bl rha hn k ip0d pasx mila k ly lyty hn. or jo cel h wo tjhe gift mila h ma ksy use krn?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tm kitne bje utha jatay ho.mein shaid kal a jaun shahdra
you did a great job.It was a great effort, given the circumstances.I'm proud of my sis :)
feeling bad for being harsh :(",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Yar saad tjhsy mein chupao ga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meri ami gai ho hy phiphp gr un ko leny jana hy jaldi a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
koi txt nh axa tra ma kafi dair sy cel hath ma lye btha tha. dophr ma b tra yahi msla tha.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yaar to jaga samhal mai 5 min mai nikal raha hoon ...gari ka wait kar raha hoon...,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ok. Meeting k bad cal kr len plz. Jazak Allah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na g tu ne 25 m krna he to kr wrna kisi or se krwa lnga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Woa
Em gud Allhumdulillah :-)
Soryy yrrr bal nil ha is mes k bad :(
Bt always want to talk u
Hannnan eid pay a raha ha for one month
Can we talk on phn or skp????",0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
O main ny tu nhi jana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fit jani rat blnc ni ta so txt ka rply ni kr paya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Yar meri ankh khul jati , phr sojati and so on. .. .",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr bta na nust ki last date kb ha?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oh :-P bukhar hai yar :-|,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
wsay kahti hk bst frnd ho mri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hm daikhta hn agar yahan milte hain to,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Okay, nice msg by the way!! :)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
me thokar par ho es time ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hafiz g sirf self finance pe open hainnnnn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wasay fre ho ni jana tha khanay ka puchta tha,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
me bas 20 min tak tery pas pohanch rha hu,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Me b nae le ska lctur.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"no just assignment submission. can I have your name plz
$$$$$$$$$$
sorry I'm not in home right now I've asked to my friend will tell you  as soon as he replies",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Han g.routein bus bachay r gher ka kam.woried about how to manage widout maid.one week to ami nikal dain ge be4 ramazan bt us k bad kia karna ha kuch nae pta,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Shah nida k msg aya tha poch ri thi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wapsi pe koe program hua tou puch lena 5:30 tak pohanch jaen ge :),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Electronics and electrical system ka test diya tha ?,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hn me ne le lye hn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I dun knw if I ll be connected wid u tomorrow so I wish u all an advance Eid Mubarik :-) khud khana and dosron ka khayal rakhna :-P stay blessed ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"tere ghar k back side py rehta hai,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hn ahsan hi smjo jysi tm ho,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Me faisal umer aur tune bhi jna ha 400 lagna ha 11 baje ka show ha ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
More than one solutions graphical main kb exist krty?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Me b thek Allah ka shukr!:-) aur sunao kia ho ra e aj kal nd kesi ja rae hn chutian??,",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Zeeshan 2nd hand system shi nhi rhey ga kya branded ? Wo kafi sasta prey ga ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Kitni??? Full lato hai yan jaisay humay pasand hai???,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"pata nae humara fan kahrab ho gaya tha to wo change karte time ziada ho gaya soone k liye leeete hue ho ge,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Mene comsats me software enginrng me!!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m waiting for your call to meet sir abid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tu ny kis section ma krai ha.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Meri coverage q ziada a ri a?mere aala code apne system te chla k.check kro,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Udr gya tha main.wawa e rush tha.kal chal parein ge.hp na hoja.,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Je janab gc main bohet ash ke ha,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr tune khud kaha tha k vo de di gi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tere k0olo marya v ki jana hai,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Us Mae nichae krae GI to settings ho GI us ko click krae,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mri to adhi jaan fana ho gy hai lab dkh k :D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"hahahaha
yad axa apki mama to india gye v hn na?",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
We have to let them take this,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
